RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,credit_utilization_risk,actual_default,default_probability,credit_score
0.006579864,52,1,0.277521812,10200.0,18,0,1,0,0.0,2830.7224824,1,0,0,0.11180231,546
0.251762666,55,0,0.264973503,10000.0,18,0,2,0,1.0,2649.73503,0,0,0,0.069574796,561
0.0,22,0,0.0,820.0,2,0,0,0,0.0,0.0,0,0,0,0.0053455043,637
0.9999999,52,2,0.399551486,5350.0,1,1,1,0,0.0,2137.6004501,3,2,0,0.5038091,486
0.048758356,52,0,0.696748351,4243.0,8,0,1,0,2.0,2956.303253293,0,0,0,0.03392066,583
0.293221366,33,1,0.299581894,5500.0,7,0,0,1,0.0,1647.700417,2,0,0,0.53425586,483
0.996667407,41,0,0.15004122,2425.0,5,0,0,0,0.0,363.8499585,0,2,0,0.59112704,476
0.004228982,55,0,0.000925754,5400.0,4,0,0,0,0.0,4.9990716,0,0,0,0.019908974,599
0.080171861,64,0,0.446925079,7300.0,20,0,1,0,1.0,3262.5530767,0,0,0,0.058867253,567
0.028527672,50,0,0.107352823,12416.0,6,0,1,0,2.0,1332.892650368,0,0,0,0.0058174827,635
0.950578339,38,2,0.165383056,7400.0,4,0,1,0,3.0,1223.8346144,2,2,1,0.26265848,516
0.024155764,59,0,2292.0,5400.0,11,0,1,0,0.0,12376800.0,0,0,0,0.024861598,592
0.057825267,69,0,380.0,5400.0,6,0,1,0,0.0,2052000.0,0,0,0,0.008350861,624
0.117848911,65,0,0.15855573,1273.0,8,0,0,0,0.0,201.84144429,0,0,0,0.030837003,586
0.047385081,76,1,0.088140286,6500.0,14,0,0,0,1.0,572.9118589999999,1,0,0,0.1245673,543
0.016110664,63,0,0.003776938,4500.0,8,0,0,0,0.0,16.996221000000002,0,0,0,0.010507989,618
0.471520054,36,1,470.0,5400.0,6,0,0,0,0.0,2538000.0,1,1,0,0.27893338,514
0.275448329,60,0,0.205965672,6000.0,6,0,1,0,0.0,1235.794032,0,0,0,0.06289314,565
0.405531211,66,1,0.55812625,3500.0,9,0,1,0,0.0,1953.4418750000002,1,1,0,0.095110044,552
0.14938018,54,1,0.428758481,8400.0,14,0,1,0,1.0,3601.5712404,1,0,0,0.17734143,531
0.647970521,82,0,1746.0,5400.0,25,0,0,0,0.0,9428400.0,0,1,0,0.18022484,530
0.009730395,87,0,1178.0,5400.0,9,0,1,0,0.0,6361200.0,0,0,0,0.0022946477,662
0.020267798,31,0,0.073619632,325.0,2,0,0,0,0.0,23.926380400000003,0,0,0,0.033397205,584
0.233500733,50,0,0.28153121,7000.0,7,1,1,0,0.0,1970.7184699999998,1,0,0,0.5485943,481
0.758450406,55,1,2629.0,5400.0,12,0,1,0,0.0,14196600.0,1,2,0,0.25889918,517
0.081429425,49,2,0.246675332,10000.0,9,0,1,0,3.0,2466.75332,2,0,0,0.06799058,562
0.646485815,67,0,0.469858482,10881.0,10,0,3,0,1.0,5112.530142642,0,1,0,0.04389206,576
0.244269872,68,0,0.38496401,3750.0,14,0,1,0,0.0,1443.6150375000002,0,0,0,0.04052947,578
0.110614756,51,0,1137.0,5400.0,8,0,1,0,0.0,6139800.0,0,0,0,0.045652814,574
0.234859354,47,1,0.32642487,1350.0,11,0,0,0,3.0,440.6735745,1,0,1,0.22598623,522
0.9999999,51,0,0.233369292,2780.0,2,0,0,0,0.0,648.76663176,0,2,0,0.36772224,502
0.476414539,54,0,0.336415896,4000.0,6,0,1,0,0.0,1345.663584,0,1,0,0.06020459,566
0.152003333,71,0,0.242718447,2059.0,6,0,0,0,0.0,499.757282373,0,0,0,0.06856505,562
1.0,87,0,43.0,5400.0,4,0,0,0,0.0,232200.0,0,2,0,0.06729193,562
0.012089616,87,0,0.00416551,3600.0,4,0,0,0,0.0,14.995835999999999,0,0,0,0.010419115,618
0.154510625,62,1,0.526149304,4741.0,26,0,3,0,0.0,2494.4738502640002,1,0,0,0.0640563,564
0.507256748,76,0,828.0,5400.0,3,0,0,0,0.0,4471200.0,0,1,0,0.06673149,563
0.775522569,32,1,0.129103188,6366.0,5,1,0,0,1.0,821.870894808,2,2,1,0.44471154,493
0.091764997,59,0,3969.0,5400.0,12,0,2,0,0.0,21432600.0,0,0,0,0.1366675,540
0.06419666,46,0,1.17989418,1700.0,9,0,1,0,0.0,2005.8201060000001,0,0,0,0.08503709,555
0.081648764,80,0,0.172557715,7666.0,11,0,1,0,1.0,1322.82744319,0,0,0,0.01299895,612
0.0,52,0,1057.0,5400.0,7,0,2,0,0.0,5707800.0,0,0,0,0.0079993345,626
0.148822148,48,0,0.196094276,7424.0,6,0,1,0,1.0,1455.8039050240002,0,0,0,0.045684338,574
0.04593505,78,0,0.007199177,5833.0,11,0,0,0,1.0,41.992799441,0,0,0,0.022384062,596
0.9999999,28,0,0.00840718,4400.0,0,0,0,0,2.0,36.991592000000004,0,2,0,0.28013754,514
0.255193022,64,0,0.420278986,13333.0,17,0,2,0,0.0,5603.579720338001,0,0,0,0.07629878,559
0.115512403,59,0,0.143092904,10300.0,7,0,1,0,0.0,1473.8569112,0,0,0,0.012490571,613
1.0,55,1,1.410407588,3900.0,12,0,2,0,0.0,5500.5895932,1,2,0,0.6827543,465
0.104269985,36,0,0.730769231,6135.0,9,0,2,0,0.0,4483.269232185,0,0,0,0.203363,526
0.53293047,52,0,0.829024187,3596.0,13,0,2,0,1.0,2981.170976452,0,1,0,0.083159745,556
0.9999999,61,0,0.0,5400.0,0,0,0,0,1.0,0.0,0,2,0,0.15965092,535
0.043165639,69,0,0.180427603,5752.0,6,0,1,0,1.0,1037.819572456,0,0,0,0.0061591566,633
0.004993084,75,0,0.001681025,4758.0,12,0,0,0,0.0,7.99831695,0,0,0,0.013081111,611
0.713540007,49,0,1.633517495,3800.0,20,0,2,0,3.0,6207.366481,0,2,1,0.22761369,522
0.264073869,51,0,2204.0,5400.0,4,0,2,0,0.0,11901600.0,0,0,0,0.08584717,555
0.042691213,46,0,0.264247151,3333.0,14,0,1,0,0.0,880.735754283,0,0,0,0.032679364,584
0.174311796,64,0,0.580455939,7500.0,13,0,1,0,0.0,4353.4195425,0,0,0,0.11105951,547
0.319325449,60,0,0.378224355,3333.0,9,0,1,0,0.0,1260.621775215,0,1,0,0.024255268,593
0.000571102,83,0,0.895943563,1700.0,6,0,1,0,0.0,1523.1040571,0,0,0,0.0041991943,644
0.9999999,26,0,0.0,1200.0,0,1,0,0,0.0,0.0,1,2,0,0.62055117,472
0.050264498,49,0,0.321540266,5115.0,6,0,1,0,2.0,1644.67846059,0,0,0,0.02776241,589
0.001804153,33,0,0.00034459,2901.0,5,0,0,0,0.0,0.9996555899999999,0,0,0,0.023065913,595
0.015441945,48,0,417.0,5400.0,3,0,0,0,0.0,2251800.0,0,0,0,0.054699615,569
0.180489199,54,1,0.182284281,18333.0,9,0,1,0,2.0,3341.817723573,1,0,0,0.063490555,564
0.566411013,63,0,0.583003541,4800.0,12,0,1,0,0.0,2798.4169967999997,0,1,0,0.11684022,545
0.207371726,55,0,1775.0,5400.0,10,0,1,0,2.0,9585000.0,0,0,0,0.016418995,605
0.050115639,45,0,0.29261745,8939.0,7,0,1,0,3.0,2615.70738555,0,0,0,0.013496543,610
0.251937146,53,0,0.022365869,7734.0,3,0,0,0,1.0,172.977630846,0,0,0,0.08743108,554
0.9999999,64,0,0.157803718,2312.0,5,0,0,0,0.0,364.842196016,0,2,0,0.083024494,556
0.128043598,56,1,0.090636455,3000.0,12,0,0,0,0.0,271.90936500000004,1,0,0,0.34253657,505
0.030436643,56,0,0.319237797,7661.0,7,0,1,0,0.0,2445.680762817,0,0,0,0.036444616,581
0.19838692,31,0,0.141239174,1500.0,3,0,0,0,1.0,211.858761,0,0,0,0.09137684,553
0.9999999,52,0,1022.0,5400.0,3,0,1,0,0.0,5518800.0,0,2,0,0.05293985,570
0.062512401,49,0,0.562583321,6750.0,12,0,2,0,2.0,3797.43741675,0,0,0,0.029023943,588
0.9999999,24,98,0.0,5400.0,0,98,0,98,0.0,0.0,294,2,0,0.9064383,421
0.227594447,68,0,0.388134991,14074.0,14,0,2,0,0.0,5462.611863334,0,0,0,0.117009975,545
0.138373504,64,0,0.2488397,2800.0,6,0,1,0,0.0,696.75116,0,0,0,0.019303834,600
0.662138843,65,1,0.24183775,11056.0,8,0,2,0,3.0,2673.758164,1,1,1,0.02378644,594
0.448688386,64,0,1.285480349,1831.0,4,0,1,0,0.0,2353.714519019,0,1,0,0.04615738,574
0.007889962,49,0,0.393970588,6799.0,11,0,2,0,6.0,2678.606027812,0,0,0,0.015239667,607
0.000642385,53,0,1959.0,5400.0,6,0,1,0,0.0,10578600.0,0,0,0,0.017212955,603
0.028733209,54,0,0.125218914,1141.0,6,0,0,0,2.0,142.87478087399998,0,0,0,0.005184354,638
0.226611689,33,0,0.303486998,6767.0,7,0,1,0,2.0,2053.696515466,0,0,0,0.04543882,574
0.9999999,47,0,0.143003588,1950.0,0,0,0,0,0.0,278.8569966,0,2,0,0.45412558,492
0.02939285,62,0,0.250438853,6835.0,11,0,1,0,0.0,1711.749560255,0,0,0,0.012961318,612
0.001481262,47,0,910.0,5400.0,5,0,0,0,1.0,4914000.0,0,0,0,0.041752126,577
0.083876003,41,0,0.089989158,8300.0,8,0,0,0,0.0,746.9100114,0,0,0,0.10576638,548
0.0,26,1,0.312080932,8500.0,7,0,2,0,0.0,2652.6879219999996,1,0,1,0.028753428,588
0.542314335,41,1,2.639327634,6900.0,18,0,7,2,0.0,18211.3606746,3,1,1,0.7071473,461
0.011195859,66,0,928.0,5400.0,7,0,2,0,0.0,5011200.0,0,0,0,0.01006679,619
0.009266049,58,0,1385.0,5400.0,5,0,0,0,0.0,7479000.0,0,0,0,0.038589608,579
0.014518765,42,0,0.159140143,6000.0,3,0,1,0,0.0,954.840858,0,0,0,0.009666463,620
0.430188911,58,0,0.077378749,2700.0,6,0,0,0,0.0,208.9226223,0,1,0,0.09098799,553
0.0,50,0,0.542948168,8160.0,9,0,3,0,4.0,4430.45705088,0,0,0,0.010135051,619
0.037610065,44,0,0.225149701,8349.0,22,0,1,0,0.0,1879.774853649,0,0,1,0.029058559,588
1.0,50,2,0.396256262,3792.0,4,2,1,0,1.0,1502.603745504,4,2,1,0.82616603,442
0.216678508,60,0,0.272934702,14900.0,17,0,4,0,1.0,4066.7270597999996,0,0,0,0.12695184,542
0.377915278,51,0,0.061148228,8830.0,5,0,0,0,1.0,539.93885324,0,1,0,0.05146691,571
0.029148543,58,0,0.227351916,6887.0,7,0,2,0,1.0,1565.7726454919998,0,0,0,0.008404891,624
0.151447661,45,0,0.652737752,6245.0,4,0,2,0,2.0,4076.3472612399996,0,0,0,0.072521046,560
0.784729474,57,0,0.129941001,23000.0,11,0,2,0,2.0,2988.643023,0,2,0,0.075943284,559
0.0,53,2,2658.0,5400.0,7,0,1,0,0.0,14353200.0,2,0,0,0.071564,561
0.492940597,40,0,0.234553089,5000.0,5,0,0,0,3.0,1172.765445,0,1,0,0.057526127,567
0.0,68,0,0.0,5400.0,2,0,0,0,0.0,0.0,0,0,0,0.0025077427,659
0.741383686,57,0,0.394201933,3000.0,6,1,1,0,0.0,1182.605799,1,2,0,0.2973378,511
0.142778238,72,1,0.562010267,3700.0,14,0,2,0,0.0,2079.4379879,1,0,0,0.12135533,544
0.050176525,63,0,0.122510039,12700.0,6,0,1,0,1.0,1555.8774953,0,0,0,0.00924516,621
0.081570768,28,0,32.0,5400.0,4,0,0,0,0.0,172800.0,0,0,0,0.056064006,568
0.71749333,50,1,1.156337465,2500.0,12,0,2,0,0.0,2890.8436625,1,2,0,0.2667831,516
0.005304117,74,0,0.001873829,1600.0,8,0,0,0,1.0,2.9981264,0,0,0,0.006434139,632
0.449507213,40,0,0.819635717,2250.0,5,1,0,0,1.0,1844.18036325,1,1,0,0.28892627,513
0.454954741,57,1,0.626106827,3500.0,6,0,1,0,0.0,2191.3738945,1,1,0,0.110972404,547
0.033559339,80,0,0.085357932,7696.0,9,0,1,0,0.0,656.914644672,0,0,0,0.0042254017,644
0.048743907,59,0,0.420477689,5400.0,7,0,2,0,0.0,2270.5795206,0,0,0,0.037012458,581
0.0,25,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.016833996,604
0.965034965,35,0,0.062791628,7500.0,2,0,1,1,2.0,470.93721,1,2,1,0.4607341,491
0.561655041,68,0,0.484303139,5000.0,10,0,1,0,0.0,2421.515695,0,1,0,0.05513778,569
0.045386627,57,0,0.154818733,7750.0,5,0,1,0,0.0,1199.8451807499998,0,0,0,0.0120958155,614
0.291724592,55,0,0.843768286,3417.0,8,0,2,0,1.0,2883.156233262,0,0,0,0.106630914,548
0.0,45,0,0.499793132,4833.0,4,0,2,0,0.0,2415.500206956,0,0,0,0.014829384,608
0.900637692,61,1,0.602236422,5633.0,8,0,2,1,0.0,3392.397765126,2,2,1,0.43970734,494
0.268546291,72,0,0.00810972,8384.0,2,0,0,0,1.0,67.99189248,0,0,0,0.0453158,575
0.525644627,37,1,0.184450488,6250.0,8,0,0,0,0.0,1152.81555,1,1,0,0.109766304,547
0.363126612,48,0,0.306129174,9103.0,14,0,1,0,2.0,2786.693870922,0,1,0,0.042290773,577
0.136321973,38,0,0.318779459,4030.0,5,0,1,0,0.0,1284.6812197699999,0,0,0,0.04559799,574
0.455814994,61,1,1.378330373,3377.0,11,0,1,0,0.0,4654.621669621,1,1,0,0.16359726,534
0.009154141,55,0,0.338601112,6833.0,6,0,2,0,3.0,2313.661398296,0,0,0,0.0043673203,643
0.022750929,53,0,0.660339155,3950.0,10,0,1,0,0.0,2608.33966225,0,0,0,0.06512399,563
0.078126512,78,0,0.011399088,8333.0,6,0,0,0,0.0,94.988600304,0,0,0,0.04182703,577
0.9999999,43,98,0.0,2000.0,0,98,0,98,1.0,0.0,294,2,0,0.81144184,445
0.257736337,52,0,0.604754499,4500.0,13,0,3,0,2.0,2721.3952455,0,0,0,0.089212865,554
0.021938064,40,0,0.455705344,4153.0,5,0,1,0,1.0,1892.544293632,0,0,0,0.03676653,581
0.024908638,46,0,0.184471291,22100.0,7,0,2,0,3.0,4076.8155311,0,0,0,0.019670764,599
0.421555952,47,0,0.662473984,11050.0,17,0,2,0,3.0,7320.3375232,0,1,0,0.102178134,549
0.9999999,82,0,0.0,5400.0,0,0,0,0,0.0,0.0,0,2,0,0.05657988,568
0.591311433,64,0,0.906005222,1531.0,9,1,1,0,0.0,1387.093994882,1,1,0,0.27653992,514
0.0,67,0,0.121626125,3000.0,3,0,0,0,0.0,364.878375,0,0,0,0.011589887,615
0.310477554,33,1,0.741330834,3200.0,10,0,2,0,0.0,2372.2586688,1,1,0,0.1089706,547
0.740753082,30,1,673.0,5400.0,6,0,0,0,0.0,3634200.0,1,2,1,0.21671644,524
0.012499534,41,0,0.371295966,2800.0,7,0,0,1,2.0,1039.6287048,1,0,0,0.104771115,549
0.083290851,48,0,0.362780849,8500.0,8,0,1,0,1.0,3083.6372165000002,0,0,0,0.07652884,558
0.03179841,32,0,0.169207698,4000.0,11,0,0,0,0.0,676.830792,0,0,0,0.020504072,598
0.286308548,36,0,0.319450229,2400.0,6,0,0,0,0.0,766.6805496,0,0,0,0.23247501,521
0.182434408,40,1,0.836034519,4750.0,21,0,1,0,1.0,3971.1639652500003,1,0,1,0.18703417,529
0.010501165,64,0,0.016496846,2060.0,10,0,0,0,0.0,33.98350276,0,0,0,0.060496505,566
0.014774631,55,0,0.182642487,16983.0,6,0,1,0,3.0,3101.8173567209997,0,0,0,0.0021548376,664
0.0,62,0,0.066692554,10300.0,7,0,0,0,0.0,686.9333062000001,0,0,0,0.0043020896,644
0.166363788,58,0,0.351853009,16000.0,12,0,2,0,2.0,5629.648144,0,0,0,0.05487847,569
0.073899527,55,0,0.535573123,4047.0,5,0,1,0,1.0,2167.464428781,0,0,0,0.049814906,572
0.507623702,48,1,0.573571203,6333.0,15,0,2,0,5.0,3632.426428599,1,1,0,0.10204955,549
0.987668722,39,5,0.691279186,5010.0,14,0,2,0,2.0,3463.3087218600003,5,2,1,0.6418988,470
0.010859123,76,0,0.006577402,4256.0,7,0,0,0,0.0,27.993422912000003,0,0,0,0.006566399,631
0.531069411,33,0,1025.5,1.0,6,0,2,0,0.0,1025.5,0,1,0,0.00781587,626
0.700614198,52,0,0.865961199,1700.0,4,0,1,0,1.0,1472.1340383,0,2,0,0.074446246,559
0.893810429,47,6,0.238079323,8975.0,12,0,0,2,3.0,2136.7619239250002,8,2,1,0.3494232,505
0.312876775,46,0,0.176965347,8916.0,4,0,1,0,3.0,1577.823033852,0,1,0,0.015547546,606
0.027918526,61,0,0.430805032,13750.0,14,0,3,0,2.0,5923.569189999999,0,0,0,0.09383423,552
0.9999999,25,0,0.090207429,2072.0,3,0,0,0,0.0,186.909792888,0,2,0,0.25903386,517
0.0,52,0,0.184506456,2400.0,8,0,1,0,3.0,442.81549440000003,0,0,0,0.0036027161,649
0.92103948,43,0,0.404690483,3666.0,7,0,1,0,0.0,1483.595310678,0,2,0,0.28323796,513
0.902016331,43,1,687.0,5400.0,2,0,0,0,0.0,3709800.0,1,2,1,0.6621674,467
0.0,73,0,0.137807926,2800.0,4,0,1,0,0.0,385.8621928,0,0,0,0.0016770237,671
0.204579542,52,1,0.081329562,12725.0,3,0,1,0,0.0,1034.91867645,1,0,0,0.06037001,566
0.032300193,79,0,0.026789284,2500.0,7,0,0,0,0.0,66.97321,0,0,0,0.029939199,587
0.9999999,38,0,99.0,5400.0,1,0,0,0,0.0,534600.0,0,2,0,0.44055787,494
0.889703432,41,0,0.171502976,5375.0,5,0,1,0,0.0,921.828496,0,2,0,0.1609827,534
0.905456256,53,0,0.242822454,7000.0,7,1,2,1,0.0,1699.7571779999998,2,2,0,0.3109152,510
0.027127539,41,1,1.160735706,2500.0,12,0,1,0,2.0,2901.839265,1,0,0,0.045407105,575
0.018631693,86,0,0.004766949,7551.0,6,0,0,0,0.0,35.995231899000004,0,0,0,0.023329329,594
0.167879102,52,0,0.812062646,3000.0,10,0,2,0,0.0,2436.187938,0,0,0,0.18592834,529
0.410241884,62,0,0.884384384,3995.0,13,0,4,0,1.0,3533.11561408,0,1,0,0.038638208,579
0.075898802,23,0,0.002493766,400.0,1,0,0,0,0.0,0.9975064,0,0,0,0.13385883,541
0.909340888,72,2,0.427269769,3072.0,5,1,1,0,0.0,1312.572730368,3,2,0,0.656933,468
0.072818382,53,1,0.222731439,12000.0,27,0,1,0,0.0,2672.777268,1,0,0,0.049138654,572
0.020902776,55,0,0.414210424,10245.0,4,0,2,0,1.0,4243.58579388,0,0,0,0.019310063,600
0.024936718,68,0,0.311844078,2000.0,9,0,1,0,0.0,623.688156,0,0,0,0.011728186,615
0.45679657,70,0,2947.0,0.0,10,0,1,0,0.0,0.0,0,1,0,0.009278251,621
0.497750375,78,0,368.0,5400.0,3,0,0,0,0.0,1987200.0,0,1,0,0.04185428,577
0.001590873,60,0,0.001249219,1600.0,8,0,0,0,0.0,1.9987504,0,0,0,0.014590077,608
0.094405113,45,0,1.445320535,2916.0,9,0,1,0,2.0,4214.5546800600005,0,0,0,0.1260413,542
0.00842065,49,0,0.236612959,14584.0,5,0,2,0,2.0,3450.7633940560004,0,0,0,0.00814016,625
0.032228403,49,0,0.369408876,5700.0,5,0,2,0,1.0,2105.6305932,0,0,0,0.021530516,597
0.06400657,55,0,0.479244421,13128.0,8,0,3,0,0.0,6291.520758887999,0,0,0,0.12861873,542
0.0,79,1,2.0,5400.0,6,0,0,0,0.0,10800.0,1,0,0,0.03926803,579
0.967206559,48,0,0.383248167,4500.0,5,0,2,0,1.0,1724.6167515,0,2,0,0.10708525,548
0.977010987,52,4,0.713027353,6470.0,17,1,3,0,2.0,4613.28697391,5,2,1,0.7007712,462
0.016771965,71,0,0.686562776,3400.0,14,0,0,0,0.0,2334.3134384,0,0,0,0.03612512,581
0.997313834,50,0,0.51169766,5000.0,8,0,1,1,1.0,2558.4883000000004,1,2,1,0.43064463,495
0.670043714,43,0,1253.0,5400.0,7,0,0,0,0.0,6766200.0,0,1,0,0.21272181,524
0.926305408,48,3,2.375923512,2300.0,14,0,2,1,6.0,5464.6240775999995,4,2,1,0.48000914,489
0.021316311,40,0,2070.0,0.0,6,0,1,0,0.0,0.0,0,0,0,0.01558986,606
0.116094195,72,1,0.198431232,16700.0,6,0,2,0,0.0,3313.8015744000004,1,0,0,0.03147338,585
0.0,69,0,0.881277213,3444.0,7,0,3,0,1.0,3035.1187215719997,0,0,0,0.020557031,598
0.109965095,40,0,0.694615159,6833.0,6,0,2,0,2.0,4746.305381447,0,0,0,0.063146785,564
0.0,56,0,0.331734612,6254.0,10,0,1,0,0.0,2074.668263448,0,0,0,0.029354041,588
0.415510695,40,0,0.469406711,8612.0,6,0,2,0,0.0,4042.5305951319997,0,1,0,0.051382836,571
0.064072587,59,0,1516.0,0.0,8,0,1,0,1.0,0.0,0,0,0,0.0212997,597
1.0,41,1,0.459134317,16125.0,11,0,5,0,3.0,7403.540861625001,1,2,0,0.31391773,509
0.611529718,37,1,0.27761194,4019.0,11,0,0,0,0.0,1115.72238686,1,1,0,0.2472027,519
0.0669203,27,0,0.154564825,6100.0,6,0,1,2,1.0,942.8454324999999,2,0,0,0.44073677,493
0.05099745,48,0,0.201982652,4841.0,2,0,1,0,2.0,977.7980183320001,0,0,0,0.010127672,619
0.651602618,51,1,2336.0,5400.0,12,0,0,0,0.0,12614400.0,1,1,0,0.22066234,523
0.037848108,41,1,475.0,0.0,6,0,0,0,0.0,0.0,1,0,0,0.027273977,590
0.095732237,62,0,1151.0,1.0,8,0,1,0,0.0,1151.0,0,0,0,0.013221752,611
0.41410501,55,0,0.078407297,5700.0,6,0,0,0,0.0,446.9215929,0,1,0,0.08230866,556
0.297063072,58,0,0.222759822,5166.0,9,0,1,0,2.0,1150.777240452,0,0,0,0.09500008,552
0.287990582,46,0,0.637179727,5346.0,7,0,1,0,2.0,3406.362820542,0,0,0,0.12160355,544
0.003142558,41,0,0.366220736,5381.0,6,0,2,0,2.0,1970.633780416,0,0,0,0.0134979645,610
0.00582514,36,0,0.420352391,8342.0,8,0,2,0,3.0,3506.579645722,0,0,0,0.0111325225,616
0.542594321,34,0,0.149173395,2600.0,6,0,0,0,0.0,387.850827,0,1,0,0.10940785,547
0.933418378,36,0,1.393450185,2167.0,14,0,1,0,4.0,3019.606550895,0,2,0,0.07050544,561
0.029056431,62,0,0.206183835,5950.0,11,0,2,0,0.0,1226.79381825,0,0,0,0.009931743,619
0.025815237,58,1,0.270909697,3000.0,9,0,1,0,0.0,812.729091,1,0,0,0.04962006,572
0.454670803,30,0,0.052378664,2080.0,6,3,0,0,0.0,108.94762112,3,1,1,0.69079345,463
0.158407089,38,0,0.233790648,23000.0,10,0,3,0,0.0,5377.184904,0,0,0,0.24661677,519
0.931596186,59,0,0.678904011,5583.0,10,0,2,0,0.0,3790.3210934129997,0,2,0,0.26811585,516
0.0641729,89,0,659.0,5400.0,10,0,0,0,0.0,3558600.0,0,0,0,0.013978438,609
0.521672243,38,2,1.224955009,1666.0,19,0,1,0,0.0,2040.7750449940002,2,1,0,0.19155765,528
0.3024224,57,0,0.24165513,6500.0,7,0,0,0,3.0,1570.758345,0,1,0,0.032906346,584
0.87045424,40,2,0.505650427,7963.0,9,0,3,0,0.0,4026.4943502009996,2,2,0,0.45419493,492
0.000268189,85,0,11.0,5400.0,4,0,0,0,0.0,59400.0,0,0,0,0.0071665235,629
0.612984935,32,0,138.0,5400.0,4,0,0,0,0.0,745200.0,0,1,0,0.077680424,558
0.302208889,35,1,0.074295723,6850.0,6,0,0,3,1.0,508.92570255,4,1,0,0.19790827,527
0.000976699,54,0,0.065422341,10500.0,7,0,1,0,0.0,686.9345804999999,0,0,0,0.0047759316,641
0.023609784,48,0,0.394160584,3972.0,5,0,1,0,1.0,1565.605839648,0,0,0,0.029555295,587
0.11332389,44,0,0.393260616,5133.0,12,0,3,0,0.0,2018.606741928,0,0,0,0.079273075,557
0.008614722,57,0,0.111098767,9000.0,3,0,1,0,0.0,999.888903,0,0,0,0.012832149,612
0.000351633,40,0,0.122366385,8400.0,10,0,0,0,2.0,1027.877634,0,0,0,0.015272828,607
1.0,58,0,0.129222973,2367.0,6,0,0,0,0.0,305.870777091,0,2,0,0.36357546,503
0.063486251,36,0,0.228494321,8892.0,10,0,2,0,0.0,2031.771502332,0,0,0,0.013907681,610
0.982289636,32,0,1.311953353,2400.0,7,1,2,0,1.0,3148.6880472000003,1,2,1,0.5303962,483
0.016289233,46,1,0.104022852,4200.0,13,0,0,0,0.0,436.8959784,1,0,0,0.1556744,535
0.474857511,46,0,0.760605628,7000.0,11,0,3,0,2.0,5324.239396,0,1,0,0.17156443,532
0.316222178,70,0,0.916583345,7000.0,16,0,3,0,0.0,6416.083415,0,1,0,0.057993535,567
0.179341033,31,0,4639.0,5400.0,6,0,2,0,0.0,25050600.0,0,0,0,0.10039274,550
0.050576422,30,0,36.0,5400.0,3,0,0,0,0.0,194400.0,0,0,0,0.045654546,574
0.103166538,60,0,0.254390541,5750.0,9,0,2,0,1.0,1462.7456107500002,0,0,0,0.012080583,614
0.033745782,28,1,0.148102815,2450.0,4,0,0,0,0.0,362.85189675,1,0,0,0.11951924,544
0.305682465,57,0,5710.0,5400.0,8,0,3,0,0.0,26384400.0,0,1,0,0.0471541,573
0.002349883,70,1,1.0,5400.0,2,0,0,0,0.0,5400.0,1,0,0,0.17344688,532
0.021324789,68,0,0.104505465,3750.0,7,0,0,0,0.0,391.89549375,0,0,0,0.020939935,598
0.161644287,52,0,0.134433192,6121.0,8,0,0,0,0.0,822.865568232,0,0,0,0.13774541,540
0.569215392,28,0,0.041666667,3671.0,2,0,0,0,0.0,152.958334557,0,1,0,0.08404329,556
0.622740056,43,0,0.454658001,3230.0,5,0,0,0,0.0,1468.5453432299998,0,1,0,0.14522785,538
0.369903114,47,0,0.353128314,4714.0,16,0,0,0,2.0,1664.646872196,0,1,0,0.085714586,555
0.727677844,43,1,0.696327684,5663.0,13,0,1,0,0.0,3943.303674492,1,2,1,0.19022472,528
0.0,64,0,0.331043593,3784.0,7,0,1,0,0.0,1252.668955912,0,0,0,0.021696169,597
0.0,70,0,0.0,4200.0,2,0,0,0,0.0,0.0,0,0,0,0.0013954492,676
0.127280897,43,0,0.373879444,6469.0,18,0,1,0,0.0,2418.6261232360002,0,0,0,0.10704953,548
0.172595668,24,0,0.956268222,2400.0,13,0,2,0,0.0,2295.0437328,0,0,0,0.18862513,529
0.197155114,55,0,0.350909939,15000.0,13,0,2,0,0.0,5263.649085,0,0,0,0.15690374,535
0.796881248,47,0,59.0,5400.0,3,0,0,0,1.0,318600.0,0,2,0,0.20532957,526
0.473586469,45,0,0.098980204,5000.0,6,0,0,0,0.0,494.90102,0,1,0,0.084291965,555
0.05002405,55,0,0.08854364,7916.0,6,0,0,0,0.0,700.91145424,0,0,0,0.06290465,565
0.010318025,51,0,0.515146971,6667.0,6,0,2,0,5.0,3434.4848556569996,0,0,0,0.020631773,598
0.253607683,69,1,0.390347954,7500.0,31,0,2,0,0.0,2927.609655,1,0,0,0.060348947,566
0.06022187,54,0,0.354202544,18000.0,12,0,4,0,1.0,6375.645792,0,0,0,0.119371176,544
0.654072432,70,0,0.613515445,12592.0,10,0,2,0,0.0,7725.38648344,0,1,0,0.07485605,559
0.0,41,0,0.2426784,7272.0,8,0,1,0,2.0,1764.7573247999999,0,0,0,0.016047433,605
